city,state,shape,duration,date_time,lon,lat
Avalon,CA,formation,About 3 minutes,2002-07-23T22:30:00,-118.4548,33.389
Haines City,FL,unknown,10 minutes,2002-07-24T01:00:00,-81.5687,28.0573
Albany,NY,fireball,5-10 seconds,2002-07-24T00:30:00,-73.77961926369863,42.66599931506849
Beaumont,TX,light,2 hours,2002-07-25T02:00:00,-94.17593579335794,30.068837269372693
Beachwood,OH,oval,20 seconds,2002-07-25T11:55:00,-81.511,41.4796
Madison,WI,cylinder,5 min,2002-06-01T14:00:00,-89.38736175266175,43.06651416871416
Springfield,MO,other,unkown,2002-06-01T21:22:00,-93.30922288828336,37.19880653950953
Phoenix,AZ,light,20 seconds,2002-06-01T21:38:00,-112.04946,33.535380550607286
Gettysburg,PA,light,1 hour,2002-06-01T22:00:00,-77.2311,39.8309
San Antonio,TX,formation,5 min,2002-06-01T22:30:00,-98.4752404435546,29.48886591714153
Zillah,WA,light,5-10 sec,2002-06-01T22:45:00,-120.23399999999998,46.4121
Corpus Christi,TX,disk,10 minutes,2002-06-02T14:30:00,-97.40525129449838,27.717500161812296
Philadelphia,PA,light,30 seconds,2002-06-02T16:30:00,-75.14580121369744,39.99063505273804
New Port Richey,FL,light,10 mins,2002-08-22T20:45:00,-82.67723901234567,28.24270049382716
Bloomington,IL,light,20 sec.,2002-08-22T21:45:00,-88.95847375886524,40.47267919621749
Fort Sumner,NM,unknown,1hr 1/2,2002-08-22T21:00:00,-104.4427,34.3885
Austin,TX,flash,1 minute,2002-08-22T21:50:00,-97.76011171494488,30.30846944373237
Honolulu,HI,light,approx. 1:00 minute,2002-08-22T20:08:00,-157.84012865716429,21.32260015003751
Fort Sumner,NM,unknown,1hr 1/2,2002-08-22T21:00:00,-104.4427,34.3885
Williamstown,NJ,triangle,10 minutes,2002-08-22T22:50:00,-74.9952,39.6862
Olympia,WA,unknown,1.5 hr.,2002-08-23T01:40:00,-122.89693098159508,47.03031595092024
Louisville,KY,light,30 min,2002-08-23T02:30:00,-85.68918456444217,38.21121446765155
Albuquerque,NM,flash,5sec,2002-08-23T03:45:00,-106.61247515723272,35.10348122192273
Odessa,TX,unknown,15 seconds,2002-08-23T14:22:00,-102.36950956521738,31.869177391304348
Seattle,WA,fireball,2 minutes,2002-09-28T06:50:00,-122.3260283459596,47.60904638888889
Ogden,UT,circle,5 Seconds,2002-09-28T19:30:00,-112.00587333333334,41.22037658119658
Redding,CA,light,2 to 3 minutes,2002-09-28T20:15:00,-122.35183557692308,40.61143942307693
Center Moriches,NY,light,1 minute,2002-09-28T20:15:00,-72.7898,40.8004
Glen Cove,NY,light,3 min approx,2002-09-28T20:15:00,-73.6232,40.8742
Key West,FL,fireball,30 seconds,2002-09-28T20:30:00,-81.68395882352942,24.58480294117647
New York,NY,light,5 minutes,2002-09-28T21:00:00,-73.98772448166518,40.74430706561509
Honolulu,HI,fireball,2 sec,2002-09-28T21:27:00,-157.84012865716429,21.32260015003751
Shelbyville,TN,triangle,about 45 minutes,2002-07-16T21:00:00,-86.48778863636363,35.462993181818184
Riverhead,NY,light,50 minutes,2002-07-16T22:00:00,-72.6465,40.9539
Jacksonville,AL,circle,15seconds,2002-07-17T02:30:00,-85.7758,33.8558
Mobile,AL,changing,strange,2002-07-17T02:33:00,-88.1366939544103,30.68156511397423
Winnipeg,MB,other,20 minutes,2002-07-18T00:30:00,-97.15285022403258,49.8912600407332
Van Nuys,CA,disk,5 mins for me,2002-07-19T11:35:00,-118.4612622881356,34.18714851694915
Nashville,TN,changing,10 minutes,2002-07-19T19:50:00,-86.7768134860051,36.13170004240882
Squamish,BC,cone,outside for a smoke,2002-07-19T23:40:00,-123.15563636363638,49.70018787878789
Torrance,CA,chevron,7 seconds,2002-05-02T12:40:00,-118.33263344425956,33.83267537437604
Dayton,OH,disk,5 min,2002-05-02T13:00:00,-84.16762780898877,39.73540852059925
Spokane,WA,triangle,2 minutes,2002-05-02T16:00:00,-117.38633105431308,47.68357629392971
Kansas City,MO,triangle,Two minutes,2002-05-02T19:45:00,-94.56447929264118,39.100835139760406
Paris,KY,circle,10min,2002-05-02T23:45:00,-84.2256,38.2133
Quemado,NM,teardrop,1/2 second,2002-05-03T15:28:00,-108.6327,34.2834
Santa Ynez,CA,fireball,30 seconds,2002-05-04T03:00:00,-120.0244,34.6452
Winston-Salem,NC,disk,10 minutes,2002-06-28T19:00:00,-80.27833537234042,36.09356861702128
Wooster,OH,circle,20 min.,2002-06-28T21:45:00,-81.973,40.8077
Salt Lake City,UT,sphere,2 to 3 seconds,2002-06-29T00:00:00,-111.88213884685624,40.704464857813726
Martinez,CA,oval,2 seconds,2002-06-29T02:25:00,-122.1341,38.0194
Los Angeles,CA,cone,20minutes,2002-06-29T03:45:00,-118.27993506711412,34.05070709047974
Napa,CA,sphere,40 seconds,2002-06-29T10:50:00,-122.19507146464646,38.46812121212121
El Paso,TX,unknown,about 15 sec,2002-01-01T19:00:00,-106.3748488764045,31.7923281835206
Rockford,IL,diamond,NORTH WEST,2002-03-11T19:00:00,-89.04477790507364,42.27738134206219
Statesville,NC,sphere,10-15 seconds,2002-02-16T09:30:00,-80.90376930693068,35.77337227722772
New York,NY,diamond,5 minutes,2002-03-11T11:30:00,-73.98772448166518,40.74430706561509
Bloomington,TX,sphere,approx. minutes,2002-03-18T22:00:00,-96.8927,28.6366
Wanaque,NJ,other,about 4 min.,2002-03-28T14:00:00,-74.301,41.0404
Salem,OR,triangle,5 minutes,2002-03-29T19:20:00,-123.00423516160626,44.9412471106758
Ferndale,WA,other,10 seconds,2002-09-03T23:00:00,-122.6307,48.8645
Richmond,ME,sphere,12.00AM to 4PM,2002-09-04T00:01:00,-69.8319,44.1234
Brooksville,FL,sphere,35min,2002-09-04T00:00:00,-82.43392876712329,28.55954520547945
Lynnwood,WA,light,2 minutes,2002-09-04T21:24:00,-122.29480474226804,47.82361835051547
Toronto,ON,diamond,10 minutes,2002-09-04T20:56:00,-79.414188349018,43.67588634410802
Fort Wayne,IN,other,10 minutes,2002-09-04T23:59:00,-85.1455725,41.09336991071429
Mount Pleasant,MI,light,2-3 seconds,2002-09-04T23:45:00,-84.80228625954199,43.6059213740458
Auburn,PA,other,At least 15 minutes,2002-09-05T05:30:00,-76.1275,40.593
Federal Way,WA,oval,3 minutes,2002-08-14T13:58:00,-122.34290074257426,47.30653737623763
Bristol,TN,other,20 min,2002-08-14T15:01:00,-82.1757,36.5406
Brunswick,ME,circle,2 minutes,2002-08-14T19:15:00,-69.9725,43.8988
Sonora,CA,other,3hrs+,2002-08-15T01:30:00,-120.39,37.984300000000005
Lake Stevens,WA,flash,1 minute,2002-08-15T03:30:00,-122.059,48.04310000000001
Mesquite,TX,light,15mins,2002-08-15T21:45:00,-96.62069489795918,32.78108911564626
Knoxville,TN,light,5 minutes,2002-08-15T23:38:00,-83.98011528822055,35.96156134085213
Waldorf,MD,unknown,3 minutes,2002-07-26T01:00:00,-76.90655119453925,38.61199692832764
Arlington,VA,light,2 minutes,2002-07-26T01:15:00,-77.09626457431457,38.876008585858585
Socorro,NM,triangle,45 minutes,2002-07-26T05:45:00,-107.0261,33.8974
Xenia,OH,circle,1 sec.,2002-07-26T21:00:00,-83.9027,39.678
Philadelphia,PA,light,2 minutes,2002-07-26T22:10:00,-75.14580121369744,39.99063505273804
Hazard,KY,formation,2min,2002-07-26T22:30:00,-83.08115714285714,37.29853928571429
Dallas,TX,fireball,2min,2002-07-26T22:45:00,-96.80811785917632,32.83516807743405
Welland,ON,cigar,2 mins,2002-06-02T22:00:00,-79.25332288135594,42.99599237288136
Highland,NY,circle,15 minutes,2002-06-02T22:12:00,-74.0079,41.7167
Evanston,IL,triangle,In the sky,2002-06-02T22:30:00,-87.69777087087087,42.047731231231225
Brockton,MA,other,1-3 sec.,2002-06-02T22:42:00,-71.02405516372797,42.08190025188917
Selkirk,MB,triangle,4-8 seconds,2002-06-02T23:30:00,-96.8845,50.1436
Brantford,ON,circle,20 secs,2002-06-03T03:20:00,-80.26918643533124,43.151100630914826
Littleton,CO,changing,1 minute,2002-06-03T15:03:00,-105.0102302425107,39.56792218259629
Dallas,TX,unknown,10 seconds,2002-06-03T22:15:00,-96.80811785917632,32.83516807743405
Moapa,NV,flash,00.50 sec.,2002-06-04T11:30:00,-114.6208,36.6758
Gilbert,AZ,light,30 minutes,2002-08-23T20:00:00,-111.78126499102332,33.33960089766607
Monroe,WA,light,1 minute,2002-08-23T22:30:00,-121.881,47.8703
Englewood,FL,light,2 months,2002-08-24T01:00:00,-82.32509999999999,26.958632653061223
Jacksonville,FL,circle,1 minute,2002-08-24T10:10:00,-81.6163728336584,30.266904680969628
Sparta,TN,circle,3 minutes,2002-08-24T12:00:00,-85.4556,35.9253
The Colony,TX,disk,1-2 minutes,2002-08-24T16:00:00,-96.9032,33.0735
Tinley Park,IL,circle,20 minutes,2002-08-24T20:45:00,-87.7941956937799,41.57092727272728
Seattle,WA,other,3 seconds,2002-08-24T21:30:00,-122.3260283459596,47.60904638888889
Sacramento,CA,unknown,4 minutes,2002-08-24T21:45:00,-121.4500995655322,38.57580181028241
Gresham,OR,flash,5 Minutes,2002-08-24T22:25:00,-122.40389111111112,45.49032888888889
Vancouver,BC,disk,over 1 hr,2002-08-24T23:50:00,-123.11223982257268,49.26892572695909
Phoenix,AZ,cylinder,10 seconds,2002-07-20T08:30:00,-112.04946,33.535380550607286
San Jose,CA,other,1 minute,2002-07-20T21:40:00,-121.88970568836406,37.3388420218894
Anaheim,CA,teardrop,8 minutes,2002-07-20T21:00:00,-117.89132517193949,33.83243273727648
Ford City,PA,unknown,1 minute,2002-07-20T21:40:00,-79.4774,40.7105
Brampton,ON,other,10 seconds,2002-07-20T23:05:00,-79.7584285388128,43.71066073059361
Deer Lodge,MT,cigar,15 minutes,2002-07-21T22:52:00,-112.72020000000002,46.37969999999999
Carrollton,TX,teardrop,3 seconds,2002-07-20T23:35:00,-96.8931658610272,32.99435574018127
Littleton,CO,circle,1 minute,2002-07-22T02:00:00,-105.0102302425107,39.56792218259629
Mississauga,ON,triangle,1 hour +,2002-07-22T02:00:00,-79.6629041573536,43.59003236477425
Tucson,AZ,light,3 minutes,2002-05-04T05:00:00,-110.92754232690936,32.259940756602425
Apple Valley,CA,other,40 sec,2002-05-04T15:30:00,-117.17310051546391,34.53761649484536
Smithtown,NY,circle,2seconds,2002-05-04T16:00:00,-73.2121,40.8594
Alva,OK,light,unsure,2002-05-04T20:15:00,-98.858,36.7747
Washington,MO,disk,3 minutes,2002-05-04T23:00:00,-91.0332,38.5234
Sachse,TX,other,20 minutes,2002-05-05T01:20:00,-96.5953,32.9762
Seattle,WA,disk,20 minutes,2002-05-05T15:45:00,-122.3260283459596,47.60904638888889
Thonotosassa,FL,unknown,1.00h.r.,2002-05-05T04:00:00,-82.27340000000001,28.0985
State College,PA,light,3-4 mins,2002-05-05T22:00:00,-77.86876108247422,40.78989046391753
Travelers Rest,SC,light,45min,2002-06-30T10:00:00,-82.4361,35.0768
Fremont,CA,triangle,5seconds,2002-04-03T20:10:00,-121.976828371768,37.54118127183787
Marianna,FL,other,1 min +or -,2002-04-04T15:30:00,-85.20805833333334,30.803495833333333
Montreal,QC,light,1mn,2002-04-07T04:30:00,-73.58579954756006,45.51408695464828
Granite Falls,WA,light,20mn,2002-04-07T21:15:00,-121.7424,48.051100000000005
Pulaski,WI,changing,5 minutes,2002-04-08T08:30:00,-88.2888,44.6752
Tampa,FL,light,15 seconds,2002-04-08T09:45:00,-82.47646101351351,28.006814358108112
Coventry,RI,formation,00:37,2002-04-10T09:00:00,-71.6395,41.6933
Austin,TX,sphere,5minutes,2002-04-10T16:35:00,-97.76011171494488,30.30846944373237
Saratoga Springs,NY,light,aprox. 2 hrs,2002-04-10T19:46:00,-73.7517,43.0535
Ragley,LA,light,one hour,2002-04-10T21:00:00,-93.1548,30.4958
Rockford,IL,cigar,looking at the stars,2002-04-10T22:00:00,-89.04477790507364,42.27738134206219
Middletown,NJ,flash,5 minutes,2002-04-10T22:05:00,-74.1075,40.3965
Portland,OR,light,seconds,2002-07-26T22:45:00,-122.66520380380382,45.51052971304638
Acme,MI,light,60 seconds,2002-07-26T23:30:00,-85.5015,44.7719
Holstein,IA,light,:00:15,2002-07-27T04:55:00,-95.5519,42.4937
North Little Rock,AR,disk,2 minutes,2002-07-27T16:00:00,-92.25475444444444,34.80219
Phoenix,AZ,circle,30 minutes,2002-07-27T20:15:00,-112.04946,33.535380550607286
Pocahontas,AR,disk,1 hour,2002-07-28T01:30:00,-90.9772,36.3064
Inglewood,CA,unknown,30 mins,2002-07-28T18:00:00,-118.35592349726775,33.957283606557375
New York,NY,changing,2 mins,2002-07-28T20:10:00,-73.98772448166518,40.74430706561509
Rapid City,SD,light,appr 5 min,2002-07-28T22:00:00,-103.26655333333332,44.08474666666667
Browning,MT,fireball,4seconds,2002-06-05T22:10:00,-113.2766,48.5966
Boca Raton,FL,flash,30 minutes,2002-06-06T05:30:00,-80.13787724014337,26.36806182795699
Concord,CA,other,5/7min,2002-06-06T10:45:00,-122.0058100671141,37.97817449664429
Washington,DC,light,35 approx.,2002-06-06T18:08:00,-77.02499886426087,38.90757508701228
Virginia Beach,VA,triangle,about 10 mins,2002-06-06T20:15:00,-76.06194814578005,36.837301342710994
Las Vegas,NV,triangle,60 seconds,2002-06-06T20:30:00,-115.18659190010855,36.14124586319218
Fort Myers,FL,light,2 minutes,2002-06-06T21:30:00,-81.84065302911094,26.58139708890637
Elberta,AL,light,5 seconds,2002-06-06T21:34:00,-87.5553,30.4078
Fresno,CA,triangle,5 minutes,2002-06-06T21:35:00,-119.78947053333331,36.78825093333334
Fort Smith,AR,sphere,3 minutes,2002-06-06T22:30:00,-94.38678217054265,35.353695348837206
Aurora,ON,egg,15 seconds,2002-06-06T23:25:00,-79.4663,44.0001
East Lansing,MI,light,10 minutes,2002-06-06T23:45:00,-84.44804770642202,42.75875688073394
Colorado Springs,CO,sphere,20 seconds,2002-07-23T03:00:00,-104.78039776536312,38.86147829823808
Los Angeles,CA,chevron,7  to 10 minutes,2002-07-23T22:00:00,-118.27993506711412,34.05070709047974
Tehachapi,CA,other,22:05,2002-07-23T22:00:00,-118.50983018867925,35.12935471698113
Valencia,CA,unknown,1:30 (min/sec),2002-07-23T22:10:00,-118.57039631336404,34.42961198156682
Reseda,CA,triangle,10 minutes,2002-07-23T22:30:00,-118.5400982142857,34.20054642857143
Santa Monica,CA,triangle,1 minute,2002-07-23T22:15:00,-118.48167652027028,34.02342753378378
Montreal,QC,light,night,2002-07-24T23:45:00,-73.58579954756006,45.51408695464828
Exeter,CA,triangle,30 mins,2002-07-23T22:30:00,-119.031,36.2862
Wichita,KS,formation,30 seconds,2002-07-25T00:37:00,-97.32954010327022,37.696397848537
Summerfield,FL,sphere,maybe 5 sec,2002-07-25T20:50:00,-82.05129999999998,29.0071
Cochran,GA,light,5 minutes,2002-05-06T04:00:00,-83.341,32.4333
St Louis,MO,disk,2 or 3 minutes,2002-05-06T15:50:00,-90.30852769878884,38.62382493417588
Union Grove,AL,circle,15 seconds,2002-05-06T20:40:00,-86.5182,34.4528
Western Springs,IL,light,7 seconds,2002-05-06T21:10:00,-87.9006,41.8098
Seattle,WA,other,3 minutes plus,2002-05-07T04:00:00,-122.3260283459596,47.60904638888889
San Francisco,CA,changing,1.5 hrs,2002-05-07T21:30:00,-122.42539404565002,37.76999211048627
Marksville,LA,triangle,3 minutes,2002-05-07T21:30:00,-92.0153,31.1838
Los Angeles,CA,cigar,90 seconds,2002-05-08T21:20:00,-118.27993506711412,34.05070709047974
Sault Ste. Marie,MI,light,1 to 2 minutes,2002-05-09T00:15:00,-84.3537,46.4091
Indianapolis,IN,triangle,30sec,2002-04-10T22:20:00,-86.14221402931499,39.80764884833982
Phoenixville,PA,light,30 min,2002-04-10T23:30:00,-75.5385,40.1246
Watertown,NY,other,15-20 secs.,2002-04-11T21:10:00,-75.89266666666667,43.98404296296297
Doniphan,MO,light,Aprox 1 minute,2002-04-11T22:00:00,-91.0066,36.6591
Suwanee,GA,cigar,6-10 seconds,2002-04-11T22:10:00,-84.0713,34.0515
Calgary,AB,unknown,45 min.,2002-04-11T22:30:00,-114.05744246242264,51.04237871352785
Lynnville,TN,light,3 minutes,2002-04-12T20:40:00,-87.047,35.3771
Superior,WI,light,approx 1 minute,2002-04-12T22:30:00,-92.1378,46.5754
Muskego,WI,circle,approx 5 min,2002-04-13T12:20:00,-88.1338,42.8776
Green Bay,WI,other,5 sec,2002-04-13T21:45:00,-88.04377663551402,44.52863971962617
New York Mills,NY,flash,10 minutes,2002-07-29T22:15:00,-75.2956,43.1002
Nashville,IN,circle,1 minute,2002-07-29T22:40:00,-86.2106,39.1747
Rock Springs,WY,light,5-10 min,2002-06-07T00:30:00,-109.02363205128206,41.52599743589744
Tupelo,MS,sphere,10 seconds,2002-06-07T12:30:00,-88.72729139072848,34.24426688741722
Massena,NY,disk,1 to 2 minutes,2002-06-07T12:58:00,-74.9404,44.9503
Taunton,MA,other,1 minute,2002-06-07T21:00:00,-71.13,41.9113
Bloomingdale,NJ,triangle,5:00,2002-06-07T22:30:00,-74.3317,41.0222
Decatur,IL,unknown,2 minutes,2002-06-07T23:00:00,-88.9325382022472,39.85919213483146
Portsmouth,NH,triangle,aprox 1 hour,2002-06-07T23:15:00,-70.7985986440678,43.06793627118645
Covington,VA,changing,30 seconds,2002-06-08T14:00:00,-80.0591,37.7781
Sacramento,CA,other,5 minutes,2002-06-08T22:00:00,-121.4500995655322,38.57580181028241
Phoenix,AZ,other,3 minutes,2002-06-09T02:40:00,-112.04946,33.535380550607286
Tacoma,WA,unknown,5-10 mins,2002-06-09T15:00:00,-122.4597204895105,47.21257223776224
Shirley,NY,formation,3 Minutes,2002-07-25T21:30:00,-72.8797,40.7948
Sault Ste. Marie,ON,light,aprox 1min,2002-05-09T04:15:00,-84.33508070175438,46.52478538011696
Paducah,KY,rectangle,2 seconds,2002-05-09T16:15:00,-88.66938235294117,37.03104027149321
Vernon Hills,IL,flash,3 SECONDS,2002-05-09T16:15:00,-87.9634,42.2325
Winnipeg,MB,formation,30TO40 MINS,2002-05-09T18:00:00,-97.15285022403258,49.8912600407332
Los Angeles,CA,light,5 minutes,2002-05-09T21:00:00,-118.27993506711412,34.05070709047974
Surprise,AZ,unknown,2 hours,2002-05-10T01:00:00,-112.37252283105023,33.63271552511416
Elm Grove,LA,fireball,6 seconds,2002-05-10T21:30:00,-93.5119,32.3399
Indianapolis,IN,fireball,5 seconds,2002-05-10T22:00:00,-86.14221402931499,39.80764884833982
Spring,TX,circle,1 minute,2002-05-10T22:00:00,-95.4739580786026,30.10690917030568
Brampton,ON,unknown,one hour,2002-05-10T22:00:00,-79.7584285388128,43.71066073059361
San Jose,CA,circle,2 seconds,2002-05-11T01:00:00,-121.88970568836406,37.3388420218894
New York,NY,unknown,unknown,2002-05-11T14:30:00,-73.98772448166518,40.74430706561509
Peoria,AZ,light,30-45 min.,2002-04-14T20:00:00,-112.24664203655352,33.65789817232376
Westminster,CO,triangle,5 MIN,2002-04-15T06:30:00,-105.04200666666668,39.869197777777785
Imperial,CA,light,approx. 20 minutes,2002-04-15T21:00:00,-115.6505,32.8685
West Los Angeles,CA,sphere,7 minutes,2002-07-29T21:50:00,-118.4481,34.0464
West Liberty,KY,changing,appox. 45 min.,2002-04-16T01:00:00,-83.1985,37.953
Highlands Ranch,CO,cylinder,1 to 2 min,2002-04-16T21:45:00,-104.9694,39.5539
Nashua,NH,disk,3-4 seconds,2002-04-16T22:24:00,-71.48120613496933,42.74402106339468
Nashua,NH,disk,3-4 seconds,2002-04-16T22:24:00,-71.48120613496933,42.74402106339468
Mesa,AZ,unknown,1 minute,2002-04-17T20:20:00,-111.772797322253,33.42126454293629
Lakewood,CO,light,5 minutes,2002-04-17T20:20:00,-105.0814,39.7047
Nashville,TN,unknown,1-10 minutes,2002-06-09T20:30:00,-86.7768134860051,36.13170004240882
Seattle,WA,circle,3 min max,2002-06-09T22:30:00,-122.3260283459596,47.60904638888889
Bellingham,WA,light,60 seconds,2002-06-09T22:36:00,-122.44462006578948,48.74688634868421
Woodinville,WA,light,1 minute,2002-06-09T23:10:00,-122.1635,47.7543
Hogansville,GA,egg,25 minutes,2002-06-10T20:15:00,-84.9076,33.1846
Manchester,NH,sphere,1 minute,2002-06-10T21:15:00,-71.45090269016697,42.972094248608535
Flowery Branch,GA,light,4 seconds aprox,2002-06-10T23:10:00,-83.912,34.1675
Kaysville,UT,other,10 seconds,2002-06-11T00:20:00,-111.9205,41.0285
Orlando,FL,triangle,5 MINUTES,2002-05-12T02:23:00,-81.35409597886704,28.51924669797476
Newark,NJ,rectangle,4 to 6 seconds,2002-05-12T16:10:00,-74.17999255952381,40.73847222222222
Newport,NC,fireball,1 min,2002-05-12T21:00:00,-76.8867,34.7766
Gilroy,CA,triangle,20 SEC,2002-06-08T01:58:00,-121.5567,37.0692
Long Beach,CA,fireball,20-25 seconds,2002-05-12T22:14:00,-118.17310534232364,33.79002328838174
Los Angeles,CA,oval,2hrs,2002-05-13T03:00:00,-118.27993506711412,34.05070709047974
Henderson,KY,disk,5minutes,2002-05-13T06:32:00,-87.53400860215054,37.82502150537634
Elko,NV,unknown,20 min.,2002-05-13T10:25:00,-115.78832935779818,40.94276697247706
Kansas City,MO,cigar,2-5mint,2002-05-13T13:22:00,-94.56447929264118,39.100835139760406
Mosinee,WI,triangle,15 minutes,2002-05-13T21:15:00,-89.70320000000001,44.793
Norfolk,VA,other,2 minutes,2002-06-12T21:00:00,-76.26208236272879,36.889383361064894
Austin,TX,other,10 sec. ??,2002-06-13T11:00:00,-97.76011171494488,30.30846944373237
Moscow,PA,cigar,5 minutes,2002-04-17T20:30:00,-75.5395,41.312
Virginia Beach,VA,light,2 minutes,2002-04-17T20:30:00,-76.06194814578005,36.837301342710994
Mount Carmel,PA,light,five minutes approx,2002-04-17T20:50:00,-76.4354,40.8016
San Jose,CA,circle,35 seconds,2002-04-17T20:55:00,-121.88970568836406,37.3388420218894
Sebastopol,CA,light,1 min.,2002-04-17T20:55:00,-122.86176990291264,38.4031572815534
Long Beach,CA,light,40 sec.,2002-04-17T20:55:00,-118.17310534232364,33.79002328838174
Fresno,CA,disk,3minutes,2002-04-17T21:00:00,-119.78947053333331,36.78825093333334
San Antonio,TX,light,2-3 minutes,2002-04-17T21:20:00,-98.4752404435546,29.48886591714153
San Antonio,TX,unknown,20 minutes,2002-04-17T21:45:00,-98.4752404435546,29.48886591714153
Pensacola,FL,light,appr.30 seconds,2002-04-17T21:30:00,-87.26545408805032,30.462935377358487
El Reno,OK,other,55 min,2002-04-17T23:45:00,-97.9812,35.4931
Whittier,CA,light,until dawn,2002-04-18T05:30:00,-118.02813321167883,33.96301605839416
Holland,MI,unknown,8-10 minutes,2002-05-13T22:45:00,-86.10311565217391,42.80983217391305
Hilliard,OH,disk,0:45,2002-04-18T20:30:00,-83.181,40.0231
Tubac,AZ,light,20 minutes,2002-04-18T20:30:00,-111.0459,31.6126
Port Orchard,WA,chevron,1 hour,2002-04-18T21:30:00,-122.615718134715,47.51249274611399
Buffalo,NY,formation,15 secs,2002-04-18T21:45:00,-78.85083919084595,42.90222609317532
Melbourne Beach,FL,sphere,15 minutes,2002-04-19T20:11:00,-80.5096,27.9668
Folsom,CA,triangle,10 seconds,2002-04-19T23:06:00,-121.148756779661,38.67384449152542
